object_id,class,auxiliary_band,target_band,effective_aux_support_object,delta_nlpd_object,delta_sharp_object,delta_std_error_object,delta_squared_error_object,rmse_mogp_object,rmse_model_d_object,delta_rmse_object,n_test_points
21846282,SNIa,g,r,1.5,1.776278771133172,-0.1705147740164122,1.9467935451495841,80.24721548384932,18.078974948936843,20.17663377989835,2.0976588309615067,4
114421739,AGN,g,r,1.75,-0.017259189218415294,0.03432124254025495,-0.05158043175867047,-3.2535620108632264,5.842990197261464,5.557604918886404,-0.28538527837506056,4
30652072,SNII,g,r,2.8,0.010093102915034003,0.013256046914852989,-0.0031629439998192067,0.12414665368661822,3.1372690715256746,3.156992854099956,0.019723782574281312,5
107732897,TDE,g,r,1.6,0.4855856836000422,0.49129738762797553,-0.005711704027933504,2747.9519533128446,53.191199456447215,74.68102605701394,21.489826600566722,5
121186562,AGN,g,r,1.1666666666666667,0.016978106895657524,0.03680826493038734,-0.019830158034730136,-29.462859937702774,37.383531868147315,36.98737075001524,-0.39616111813207766,6
10905347,SNII,g,r,2.8,0.0034679260255607858,0.006680632084698522,-0.003212706059137621,-0.28757735245415406,3.1849184896982607,3.1394471541288436,-0.04547133556941718,5
16775731,SNIa,g,r,2.8,0.044687859417492336,0.007950997218108283,0.03673686219938422,3.8874675576729443,2.9647766959128354,3.560529232333414,0.5957525364205787,5
31971611,SNII,g,r,2.4,0.0006845487329234067,0.0001748802004270459,0.0005096685324963168,0.02661649702499953,3.9196958090697467,3.9230895647007524,0.003393755631005746,5
50875482,SNIbc,g,r,2.6,0.0623239307744579,0.011343409330660645,0.05098052144379702,2.164907599881418,6.101873724375583,6.276764337467719,0.17489061309213572,5
52437992,AGN,g,r,2.6,0.37979993246344057,0.032674858110180074,0.3471250743532607,48.85243726162891,7.146578996965708,9.996300746851322,2.8497217498856138,5
100164081,SLSN-I,g,r,3.2,0.6627336280127843,0.6855677619574682,-0.02283413394468365,4.554916384196191,1.8672252654398824,2.835744448305106,0.9685191828652235,5
