object_id,class,auxiliary_band,target_band,effective_aux_support_object,delta_nlpd_object,delta_sharp_object,delta_std_error_object,delta_squared_error_object,rmse_mogp_object,rmse_model_d_object,delta_rmse_object,n_test_points
21846282,SNIa,g,u,1.3333333333333333,-0.06629865790037985,0.0218091250799389,-0.08810778298031863,-20.85863005064039,7.3215952618201054,5.722510561568779,-1.5990847002513267,3
114421739,AGN,g,u,2.0,0.02001783072446169,0.06208842043944366,-0.04207058971498192,-7.705599165998659,10.093259733115923,9.704034875975077,-0.38922485714084587,3
30652072,SNII,g,u,2.6666666666666665,-0.019221776369385157,-0.0033113346246737515,-0.01591044174471109,-3.2575403199157176,4.031231175847761,3.6046198791566364,-0.42661129669112485,3
107732897,TDE,g,u,3.0,0.2022851061785825,0.20229234550585606,-7.239327273410721e-06,-1.972500899528263,4.858434985747722,4.651009526028645,-0.20742545971907678,3
121186562,AGN,g,u,1.6666666666666667,-0.9433499634284663,0.5660449969503816,-1.509394960378848,-804.867110034022,51.140281687383634,42.549515873049884,-8.59076581433375,3
10905347,SNII,g,u,2.0,-0.3451654032645474,0.09916068218313784,-0.44432608544768554,-64.36048611758758,11.369385811421694,8.056205534330005,-3.313180277091689,3
16775731,SNIa,g,u,1.3333333333333333,0.034625491515904404,0.001512691756333293,0.03311279975957103,13.36558810129155,8.67204726711396,9.4111631536357,0.7391158865217395,3
31971611,SNII,g,u,1.0,0.03456624746069551,0.005656841625874674,0.028909405834821014,4.461141088623563,2.100614809627852,2.9788795992875277,0.8782647896596756,3
50875482,SNIbc,g,u,0.6666666666666666,-0.04220585497589798,0.0020249406965105548,-0.044230795672408486,-4.2295486287416795,7.710692590223717,7.431368083481618,-0.27932450674209885,3
52437992,AGN,g,u,2.0,0.1777307565266324,0.020501309608745733,0.15722944691788668,60.19449163925254,17.85520888060021,19.467998762305207,1.6127898817049982,4
100164081,SLSN-I,g,u,3.0,-0.0030719277837346994,0.00032170021316833814,-0.003393627996902996,-0.4339952994799745,11.124073862334884,11.104549697993258,-0.019524164341625294,3
6777396,AGN,g,u,2.6666666666666665,-0.6175891774585951,0.14718033038719222,-0.7647695078457871,-212.71144897997888,27.8512732825189,23.727241189771146,-4.124032092747754,3
56002762,SNII,g,u,0.3333333333333333,-0.16315384335299932,-0.1469626366707333,-0.01619120668226621,-30.102531464267276,10.455343764982588,8.900094481503723,-1.5552492834788652,3
93866109,SNIbc,g,u,0.6666666666666666,-0.00027094034078078977,-1.857607402293333e-05,-0.00025236426675768364,-0.03742691449743903,10.511644068350229,10.509863657782871,-0.001780410567358004,3
31725628,SNII,g,u,2.6666666666666665,0.00020943845197833136,-4.72845921829227e-06,0.0002141669111962786,0.043666502462335555,11.856548486580998,11.858389794449687,0.0018413078686894124,3
41660164,SNIbc,g,u,0.6666666666666666,-3.820062235412466,0.49130076223825697,-4.311362997650723,-386.93215453849615,21.571298553444038,8.853743092236229,-12.717555461207809,3
43441391,TDE,g,u,1.6666666666666667,0.431594751210461,0.41449109193567674,0.017103659274784407,51.87691308544313,4.861271082102691,8.689583972730283,3.8283128906275916,3
46741316,SNIa,g,u,1.0,-0.012813354236465901,0.003191756418588669,-0.01600511065505476,-0.7933548780970119,5.709337960726182,5.6394312720071325,-0.06990668871904937,3
